Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
1966-08-23,6.6261,6.6424,6.5289,6.6261,657558
1966-08-24,6.6261,6.6424,6.602,6.602,573509
1966-08-25,6.602,6.6586,6.5289,6.5289,529013
1966-08-26,6.44,6.44,6.343,6.343,840489
1966-08-29,6.27,6.27,6.181,6.181,1295340
1966-08-30,6.181,6.424,6.1649,6.4156,870150
1966-08-31,6.44,6.5614,6.44,6.4562,924538
1966-09-01,6.4562,6.5209,6.44,6.4562,622949
1966-09-02,6.4562,6.4562,6.3348,6.44,756439
1966-09-06,6.44,6.4644,6.3835,6.3915,355971
1966-09-07,6.3754,6.3754,6.27,6.343,662504
1966-09-08,6.3348,6.3348,6.1731,6.2298,1117357
1966-09-09,6.2538,6.4156,6.2538,6.343,593288
1966-09-12,6.343,6.4724,6.343,6.4562,1532651
1966-09-13,6.4562,6.5046,6.343,6.424,608119
1966-09-14,6.4319,6.5452,6.4319,6.5132,538900
1966-09-15,6.5209,6.7479,6.5209,6.7479,548790
1966-09-16,6.7479,6.8123,6.6261,6.6341,637783
1966-09-19,6.6341,6.7393,6.5857,6.6261,464738
1966-09-20,6.6261,6.6424,6.4805,6.4805,400468
1966-09-21,6.4644,6.4644,6.3511,6.3511,385638
1966-09-22,6.3511,6.4319,6.262,6.424,870150
1966-09-23,6.424,6.4724,6.3915,6.424,286756
1966-09-26,6.424,6.5775,6.4156,6.5775,237315
1966-09-27,6.5775,6.6341,6.5614,6.5939,296640
1966-09-28,6.5939,6.602,6.424,6.424,306526
1966-09-29,6.4156,6.4156,6.3026,6.3511,444967
1966-09-30,6.3511,6.4156,6.2298,6.3915,746552
1966-10-03,6.3915,6.4156,6.2538,6.262,385638
1966-10-04,6.262,6.3511,6.1731,6.2298,1072860
1966-10-05,6.2459,6.3348,6.2459,6.2459,504293
1966-10-06,6.2459,6.2866,6.1408,6.1488,884983
1966-10-07,6.0922,6.0922,5.8816,5.89,1685922
1966-10-10,5.89,6.2459,5.8336,6.2298,1562319
1966-10-11,6.2298,6.3348,6.1408,6.1408,924538
1966-10-12,6.1408,6.3511,6.084,6.3026,707000
1966-10-13,6.3026,6.3997,6.27,6.3835,954203
1966-10-14,6.3835,6.3997,6.3348,6.3592,410357
1966-10-17,6.3592,6.44,6.3511,6.3754,613064
1966-10-18,6.424,6.5452,6.424,6.5452,618005
1966-10-19,6.5452,6.5614,6.3835,6.3915,276868
1966-10-20,6.3997,6.5373,6.3997,6.4156,519124
1966-10-21,6.4156,6.4805,6.3997,6.4805,365860
1966-10-24,6.4805,6.5373,6.44,6.4805,365860
1966-10-25,6.5209,6.6666,6.5209,6.6341,543848
1966-10-26,6.5373,6.6666,6.5209,6.6341,543848
1966-10-27,6.6341,6.715,6.6177,6.7071,390577
1966-10-28,6.7071,6.7393,6.6666,6.7393,430129
1966-10-31,6.7393,6.7393,6.5614,6.6827,504293
1966-11-01,6.7314,6.8446,6.7314,6.8446,578455
1966-11-02,6.8769,7.0064,6.8769,6.9335,889926
1966-11-03,6.9335,6.9902,6.8446,6.9257,983866
1966-11-04,6.9257,6.9902,6.8528,6.974,504293
1966-11-07,6.974,7.0874,6.9657,7.0307,954203
1966-11-09,7.0307,7.0874,7.0307,7.0389,474628
1966-11-10,7.0389,7.1359,7.0307,7.0953,603177
1966-11-11,7.0953,7.0953,7.0549,7.0874,232372
1966-11-14,7.0549,7.0549,6.9902,7.0389,365860
1966-11-15,7.0389,7.0953,7.0145,7.0953,469684
1966-11-16,7.1359,7.2493,7.1359,7.2168,711942
1966-11-17,7.2168,7.2493,7.1359,7.1924,603177
1966-11-18,7.1924,7.1924,7.1516,7.1516,400468
1966-11-21,7.1199,7.1199,6.9497,7.0064,588344
1966-11-22,7.0064,7.0064,6.9497,7.0064,459797
1966-11-23,7.0389,7.1924,7.0389,7.1684,533958
1966-11-25,7.1684,7.3786,7.1684,7.3786,761384
1966-11-28,7.3786,7.4916,7.3786,7.4593,1058026
1966-11-29,7.4593,7.5485,7.4511,7.508,573509
1966-11-30,7.508,7.5887,7.484,7.5728,707000
1966-12-01,7.5728,7.597,7.4511,7.4511,929480
1966-12-02,7.4511,7.468,7.3624,7.3867,514179
1966-12-05,7.3867,7.4916,7.3543,7.4916,380691
1966-12-06,7.5243,7.5728,7.5243,7.5647,519124
1966-12-07,7.5647,7.7021,7.5647,7.6779,672389
1966-12-08,7.6779,7.7347,7.6536,7.7104,425185
1966-12-09,7.7104,7.7184,7.5647,7.581,380691
1966-12-12,7.581,7.6944,7.5485,7.6697,543848
1966-12-13,7.6779,7.7753,7.6779,7.6944,529013
1966-12-14,7.6944,7.7184,7.6294,7.6779,311472
1966-12-15,7.6536,7.6536,7.468,7.508,400468
1966-12-16,7.4916,7.4916,7.4189,7.4757,326312
1966-12-19,7.4757,7.484,7.4434,7.4511,311472
1966-12-20,7.4511,7.508,7.3705,7.508,306526
1966-12-21,7.508,7.5728,7.484,7.4916,405411
1966-12-22,7.4916,7.5243,7.4434,7.4434,390577
1966-12-23,7.4434,7.4434,7.3867,7.4027,286756
1966-12-27,7.3867,7.3867,7.3058,7.3624,177985
1966-12-28,7.3624,7.468,7.346,7.3867,331250
1966-12-29,7.3867,7.4434,7.346,7.4272,207649
1966-12-30,7.4353,7.508,7.4353,7.484,271921
1967-01-03,7.484,7.5485,7.4272,7.4272,281807
1967-01-04,7.4272,7.4434,7.2976,7.346,627895
1967-01-05,7.346,7.4189,7.346,7.4189,385638
1967-01-06,7.4511,7.6213,7.4511,7.6133,622949
1967-01-09,7.6294,7.7753,7.6294,7.7753,494403
1967-01-10,7.7911,7.9042,7.7911,7.8315,934422
1967-01-11,7.8315,7.945,7.7347,7.9368,1132184
1967-01-12,7.9368,7.9852,7.856,7.8964,855319
1967-01-13,7.8964,7.9935,7.8235,7.9852,538900
1967-01-16,7.9368,7.9368,7.6779,7.7427,736665
1967-01-17,7.7427,7.8964,7.7347,7.8156,687219
1967-01-18,7.8315,7.8964,7.8315,7.8721,756439
1967-01-19,7.8721,7.9368,7.8235,7.8478,395525
1967-01-20,7.8478,7.856,7.7831,7.856,370802
1967-01-23,7.8801,8.042,7.8801,8.0017,593288
1967-01-24,8.0017,8.0582,7.977,8.042,711942
1967-01-25,8.042,8.0582,7.977,7.977,810820
1967-01-26,7.977,8.0501,7.9128,7.9935,489458
1967-01-27,7.9935,8.0988,7.9612,8.0823,370802
1967-01-30,8.0823,8.1475,8.0746,8.1475,618005
1967-01-31,8.1475,8.1715,8.0177,8.042,736665
1967-02-01,7.9368,7.9368,7.864,7.9128,514179
1967-02-02,7.9532,8.034,7.9532,7.9852,479574
1967-02-03,7.9935,8.0582,7.9935,8.034,360919
1967-02-06,8.034,8.0582,8.0177,8.0177,301586
1967-02-07,8.0177,8.0582,8.0017,8.0177,108772
1967-02-08,8.0582,8.3255,8.0582,8.2442,474628
1967-02-09,8.3255,8.3984,8.3255,8.3326,395525
1967-02-10,8.3326,8.3984,8.3326,8.3326,271921
1967-02-13,8.3326,8.4549,8.318,8.4549,271921
1967-02-14,8.4549,8.6256,8.4388,8.6085,667445
1967-02-15,8.6165,8.7629,8.6165,8.7208,405411
1967-02-16,8.7208,8.7383,8.56,8.5824,563622
1967-02-17,8.5754,8.5754,8.5196,8.5518,351030
1967-02-20,8.5276,8.5276,8.4062,8.5276,484517
1967-02-21,8.5276,8.5754,8.5276,8.5355,420244
1967-02-23,8.5355,8.5518,8.4549,8.5116,969033
1967-02-24,8.5116,8.6402,8.4946,8.56,316422
1967-02-27,8.5276,8.5276,8.3737,8.3737,524072
1967-02-28,8.4062,8.6575,8.4062,8.6575,474628
1967-03-01,8.7045,8.8579,8.7045,8.8579,726775
1967-03-02,8.8579,8.963,8.8035,8.8834,489458
1967-03-03,8.8834,8.8834,8.7208,8.8579,578455
1967-03-06,8.8579,9.0609,8.8496,8.8579,524072
1967-03-07,8.8579,8.8665,8.7859,8.8413,375746
1967-03-08,8.8413,8.8496,8.7795,8.7952,271921
1967-03-09,8.7952,8.8275,8.6963,8.7859,351030
1967-03-10,8.8665,8.9489,8.8665,8.8665,385638
1967-03-13,8.8665,8.9086,8.8413,8.8834,276868
1967-03-14,8.8496,8.8496,8.7629,8.7629,281807
1967-03-15,8.7629,8.9086,8.7629,8.9,533958
1967-03-16,8.963,9.0609,8.963,9.0609,435075
1967-03-17,9.0609,9.0694,8.9875,9.0694,336195
1967-03-20,9.0694,9.0771,8.9086,8.9394,286756
1967-03-21,8.9489,9.0296,8.9489,8.9564,242259
1967-03-22,8.9564,8.9564,8.8917,8.9489,385638
1967-03-23,9.0296,9.1827,9.0296,9.175,573509
1967-03-27,9.1913,9.2792,9.1913,9.2792,341139
1967-03-28,9.2792,9.2792,9.2221,9.2221,351030
1967-03-29,9.2221,9.2405,9.1989,9.1989,286756
1967-03-30,9.1989,9.2638,9.1989,9.2075,271921
1967-03-31,9.2075,9.257,9.0771,9.0771,410357
1967-04-03,9.0128,9.0128,8.8579,8.8579,380691
1967-04-04,8.8579,8.9489,8.8035,8.8834,415302
1967-04-05,8.8834,9.0043,8.8834,8.9489,390577
1967-04-06,9.0609,9.1913,9.0609,9.1337,400468
1967-04-07,9.1337,9.1586,8.9875,8.9959,375746
1967-04-10,8.963,8.963,8.8496,8.875,474628
1967-04-11,8.9,9.0609,8.9,9.0609,405411
1967-04-12,9.0609,9.1174,8.9875,8.9875,311472
1967-04-13,9.0999,9.1913,9.0999,9.1827,593288
1967-04-14,9.1827,9.2405,9.1509,9.2308,642725
1967-04-17,9.2308,9.257,9.2221,9.2308,469684
1967-04-18,9.2308,9.2725,9.2308,9.2725,613064
1967-04-19,9.3451,9.4004,9.3451,9.4004,835544
1967-04-20,9.4004,9.442,9.3373,9.442,469684
1967-04-21,9.442,9.4826,9.4252,9.4252,573509
1967-04-24,9.4252,9.611,9.3843,9.531,865211
1967-04-25,9.531,9.709,9.522,9.691,632838
1967-04-26,9.691,9.732,9.653,9.653,484517
1967-04-27,9.653,10.001,9.644,10.001,385638
1967-04-28,10.001,10.047,9.95,10.001,449910
1967-05-01,9.765,9.765,9.602,9.709,390577
1967-05-02,9.709,9.748,9.67,9.725,499348
1967-05-03,9.725,9.725,9.676,9.717,370802
1967-05-04,9.717,9.725,9.676,9.709,346081
1967-05-05,9.691,9.691,9.644,9.676,336195
1967-05-08,9.676,9.7,9.564,9.573,474628
1967-05-09,9.573,9.586,9.2638,9.2792,1260733
1967-05-10,9.2792,9.3843,9.2221,9.3843,865211
1967-05-11,9.4074,9.531,9.4074,9.4074,568566
1967-05-12,9.4173,9.513,9.4173,9.4173,489458
1967-05-15,9.4173,9.4252,9.3451,9.3451,351030
1967-05-16,9.3451,9.594,9.3451,9.549,425185
1967-05-17,9.549,9.602,9.531,9.564,341139
1967-05-18,9.564,9.586,9.4895,9.586,262031
1967-05-19,9.586,9.586,9.4252,9.506,355971
1967-05-22,9.506,9.531,9.4252,9.506,365860
1967-05-23,9.506,9.549,9.3619,9.3619,553733
1967-05-24,9.549,9.549,9.3619,9.3619,553733
1967-05-25,9.4341,9.549,9.4341,9.522,355971
1967-05-26,9.522,9.586,9.4252,9.4667,331250
1967-05-29,9.4667,9.4667,9.4252,9.4667,232372
1967-05-31,9.4173,9.4173,9.3373,9.3843,321364
1967-06-01,9.3843,9.602,9.3697,9.586,533958
1967-06-02,9.586,9.627,9.442,9.442,489458
1967-06-05,9.442,9.442,9.3373,9.3775,721829
1967-06-06,9.4736,9.627,9.4736,9.611,538900
1967-06-07,9.627,9.732,9.627,9.67,529013
1967-06-08,9.67,9.725,9.67,9.725,326312
1967-06-09,9.725,9.791,9.725,9.791,435075
1967-06-12,9.808,9.853,9.808,9.814,410357
1967-06-13,9.829,9.896,9.829,9.896,524072
1967-06-14,9.896,10.099,9.814,10.055,1206348
1967-06-15,10.055,10.099,10.009,10.047,761384
1967-06-16,10.047,10.064,10.039,10.055,731716
1967-06-19,10.055,10.064,10.009,10.025,459797
1967-06-20,10.025,10.073,10.025,10.025,618005
1967-06-21,10.025,10.055,9.959,10.001,390577
1967-06-22,10.001,10.039,9.976,10.009,440020
1967-06-23,10.039,10.107,10.039,10.107,459797
1967-06-26,10.227,10.293,10.227,10.267,598227
1967-06-27,10.267,10.293,10.135,10.135,484517
1967-06-28,10.135,10.135,10.025,10.047,370802
1967-06-29,10.047,10.055,9.942,10.055,444967
1967-06-30,10.055,10.064,9.967,10.017,415302
1967-07-03,10.017,10.064,10.009,10.047,395525
1967-07-05,10.064,10.107,10.064,10.107,558676
1967-07-06,10.099,10.099,10.073,10.099,538900
1967-07-07,10.099,10.129,10.073,10.099,598227
1967-07-10,10.107,10.21,10.107,10.135,533958
1967-07-11,10.135,10.204,10.135,10.187,380691
1967-07-12,10.187,10.204,10.129,10.129,321364
1967-07-13,10.129,10.17,10.121,10.145,336195
1967-07-14,10.145,10.17,10.107,10.121,365860
1967-07-17,10.121,10.145,10.121,10.145,252146
1967-07-18,10.145,10.187,10.099,10.121,331250
1967-07-19,10.121,10.129,9.967,9.984,504293
1967-07-20,9.992,10.055,9.992,10.025,321364
1967-07-21,10.025,10.047,9.984,10.039,370802
1967-07-24,10.039,10.039,9.942,9.976,311472
1967-07-25,9.976,10.017,9.868,9.887,247202
1967-07-26,9.887,10.064,9.829,10.055,390577
1967-07-27,10.055,10.17,10.047,10.17,326312
1967-07-28,10.187,10.219,10.187,10.204,301586
1967-07-31,10.21,10.258,10.21,10.227,336195
1967-08-01,10.227,10.363,10.187,10.363,449910
1967-08-02,10.348,10.348,10.227,10.258,430129
1967-08-03,10.251,10.251,10.21,10.227,296640
1967-08-04,10.227,10.258,10.187,10.258,459797
1967-08-07,10.258,10.258,10.21,10.251,163149
1967-08-08,10.251,10.293,10.227,10.286,276868
1967-08-09,10.286,10.306,10.17,10.17,222482
1967-08-10,10.17,10.178,9.976,9.976,281807
1967-08-11,9.976,9.984,9.913,9.913,336195
1967-08-14,9.913,9.935,9.838,9.853,435075
1967-08-15,9.853,9.868,9.838,9.868,301586
1967-08-16,9.868,9.959,9.868,9.959,380691
1967-08-17,9.959,10.001,9.913,9.913,360919
1967-08-18,9.92,10.017,9.92,10.017,173041
1967-08-21,10.017,10.039,9.976,10.025,286756
1967-08-22,10.025,10.047,9.935,9.942,341139
1967-08-23,9.942,9.984,9.928,9.984,217537
1967-08-24,9.984,10.017,9.896,9.896,192818
1967-08-25,9.868,9.868,9.773,9.782,341139
1967-08-28,9.782,9.808,9.773,9.773,237315
1967-08-29,9.791,9.896,9.791,9.887,306526
1967-08-30,9.896,9.967,9.896,9.928,84047
1967-08-31,9.935,10.064,9.935,10.064,390577
1967-09-01,10.064,10.099,10.039,10.064,237315
1967-09-05,10.064,10.107,10.064,10.107,390577
1967-09-06,10.107,10.178,10.083,10.161,430129
1967-09-07,10.161,10.17,10.064,10.121,405411
1967-09-08,10.121,10.161,10.047,10.145,187874
1967-09-11,10.17,10.33,10.17,10.33,390577
1967-09-12,10.33,10.413,10.293,10.413,430129
1967-09-13,10.413,10.51,10.413,10.413,588344
1967-09-14,10.413,10.413,10.293,10.293,751497
1967-09-15,10.293,10.363,10.267,10.293,118658
1967-09-18,10.33,10.363,10.33,10.339,197763
1967-09-19,10.363,10.451,10.363,10.421,276868
1967-09-20,10.421,10.421,10.323,10.348,346081
1967-09-21,10.348,10.887,10.348,10.881,850378
1967-09-22,10.881,10.93,10.783,10.922,692168
1967-09-25,11.076,11.231,11.076,11.133,682277
1967-09-26,11.133,11.164,10.947,10.988,257090
1967-09-27,10.988,11.109,10.913,11.028,652614
1967-09-28,11.053,11.164,11.053,11.083,341139
1967-09-29,11.076,11.076,10.939,11.044,499348
1967-10-02,11.034,11.034,10.922,10.93,286756
1967-10-03,10.93,11.083,10.887,11.053,390577
1967-10-04,11.053,11.196,11.053,11.053,479574
1967-10-05,11.279,11.48,11.279,11.44,351030
1967-10-06,11.279,11.48,11.279,11.44,351030
1967-10-09,11.447,11.505,11.447,11.505,237315
1967-10-10,11.505,11.578,11.399,11.48,316422
1967-10-11,11.48,11.723,11.375,11.682,548790
1967-10-12,11.682,11.778,11.64,11.682,316422
1967-10-13,11.682,11.797,11.616,11.797,286756
1967-10-16,11.797,11.87,11.738,11.738,281807
1967-10-17,11.738,11.757,11.562,11.603,553733
1967-10-18,11.616,11.778,11.616,11.778,311472
1967-10-19,11.852,12.015,11.852,11.909,326312
1967-10-20,11.934,12.04,11.934,12.023,380691
1967-10-23,12.023,12.031,11.862,11.894,573509
1967-10-24,11.894,12.023,11.87,11.877,360919
1967-10-25,11.877,11.917,11.778,11.862,459797
1967-10-26,11.862,11.966,11.836,11.966,346081
1967-10-27,11.966,12.077,11.956,12.031,296640
1967-10-30,12.031,12.094,12.015,12.015,469684
1967-10-31,12.015,12.04,11.917,11.95,316422
1967-11-01,11.862,11.862,11.723,11.763,509237
1967-11-02,11.763,11.787,11.603,11.73,667445
1967-11-03,11.73,11.747,11.659,11.682,336195
1967-11-06,11.682,11.7,11.424,11.7,588344
1967-11-08,11.7,11.821,11.603,11.611,776216
1967-11-09,11.611,11.691,11.578,11.668,509237
1967-11-10,11.738,11.829,11.738,11.821,281807
1967-11-13,11.821,11.909,11.797,11.877,375746
1967-11-14,11.877,11.901,11.738,11.821,627895
1967-11-15,11.821,11.982,11.723,11.982,805880
1967-11-16,11.982,12.32,11.982,12.282,894874
1967-11-17,12.305,12.491,12.305,12.401,672389
1967-11-20,12.298,12.298,12.077,12.077,1077802
1967-11-21,12.176,12.469,12.176,12.444,751497
1967-11-22,12.444,12.452,12.291,12.329,568566
1967-11-24,12.329,12.388,12.223,12.362,598227
1967-11-27,12.362,12.444,12.329,12.427,519124
1967-11-28,12.427,12.444,12.362,12.362,390577
1967-11-29,12.362,12.41,12.32,12.362,449910
1967-11-30,12.362,12.401,12.291,12.32,321364
1967-12-01,12.32,12.401,12.282,12.401,360919
1967-12-04,12.485,12.684,12.485,12.684,672389
1967-12-05,12.684,12.761,12.566,12.663,598227
1967-12-06,12.663,12.745,12.663,12.745,351030
1967-12-07,12.822,12.943,12.822,12.89,524072
1967-12-08,12.904,13.051,12.904,12.977,469684
1967-12-11,12.977,13.027,12.928,13.004,385638
1967-12-12,13.004,13.027,12.89,12.904,227427
1967-12-13,12.904,12.977,12.89,12.962,242259
1967-12-14,12.968,13.051,12.968,13.051,346081
1967-12-15,13.01,13.01,12.805,12.831,351030
1967-12-18,12.736,12.736,12.427,12.444,494403
1967-12-19,12.444,12.549,12.362,12.434,731716
1967-12-20,12.476,12.604,12.476,12.588,519124
1967-12-21,12.588,12.588,12.485,12.533,326312
1967-12-22,12.523,12.523,12.355,12.355,301586
1967-12-26,12.355,12.469,12.355,12.41,187874
1967-12-27,12.427,12.613,12.427,12.588,247202
1967-12-28,12.588,12.621,12.485,12.574,365860
1967-12-29,12.574,12.639,12.566,12.63,341139
1968-01-02,12.63,12.63,12.355,12.355,266978
1968-01-03,12.355,12.401,12.094,12.199,756439
1968-01-04,12.119,12.119,11.852,11.852,894874
1968-01-05,11.894,12.071,11.894,11.941,978924
1968-01-08,11.956,12.04,11.956,12.031,504293
1968-01-09,12.04,12.145,12.04,12.056,692168
1968-01-10,12.064,12.176,12.064,12.163,444967
1968-01-11,12.199,12.362,12.199,12.266,489458
1968-01-12,12.32,12.491,12.32,12.401,642725
1968-01-15,12.444,12.604,12.444,12.549,598227
1968-01-16,12.549,12.581,12.401,12.401,296640
1968-01-17,12.401,12.41,12.266,12.401,603177
1968-01-18,12.469,12.566,12.469,12.516,474628
1968-01-19,12.516,12.566,12.427,12.506,360919
1968-01-22,12.469,12.469,12.199,12.223,425185
1968-01-23,12.223,12.604,12.183,12.549,746552
1968-01-24,12.549,12.556,12.362,12.362,820712
1968-01-25,12.362,12.452,12.154,12.427,894874
1968-01-26,12.444,12.498,12.444,12.452,444967
1968-01-29,12.452,12.485,12.362,12.371,395525
1968-01-30,12.329,12.329,12.199,12.274,519124
1968-01-31,12.199,12.199,11.909,11.974,583399
1968-02-01,11.974,12.077,11.956,12.071,969033
1968-02-02,12.071,12.119,11.95,11.999,697111
1968-02-05,11.974,11.974,11.862,11.934,499348
1968-02-06,11.909,11.909,11.812,11.821,563622
1968-02-07,11.852,11.934,11.852,11.934,529013
1968-02-08,11.909,11.909,11.659,11.659,894874
1968-02-09,11.586,11.586,11.447,11.496,1498045
1968-02-13,11.496,11.616,11.48,11.496,786104
1968-02-14,11.521,11.797,11.521,11.778,1270621
1968-02-15,11.797,11.934,11.797,11.797,820712
1968-02-16,11.659,11.659,11.528,11.616,791047
1968-02-19,11.616,11.836,11.616,11.778,380691
1968-02-20,11.797,11.982,11.797,11.982,440020
1968-02-21,11.999,12.077,11.999,12.064,672389
1968-02-23,12.023,12.023,11.829,11.877,529013
1968-02-26,11.877,11.894,11.804,11.829,355971
1968-02-27,11.829,11.956,11.787,11.956,301586
1968-02-28,11.956,12.015,11.821,11.877,647672
1968-02-29,11.797,11.797,11.64,11.682,479574
1968-03-01,11.682,11.682,11.611,11.616,444967
1968-03-04,11.553,11.553,11.279,11.319,1270621
1968-03-05,11.319,11.505,11.293,11.473,1077802
1968-03-06,11.473,11.877,11.399,11.829,1413997
1968-03-07,11.829,11.877,11.7,11.778,588344
1968-03-08,11.723,11.723,11.603,11.668,410357
1968-03-11,11.691,11.956,11.691,11.941,731716
1968-03-12,11.941,12.023,11.797,11.989,726775
1968-03-13,11.974,11.974,11.87,11.894,326312
1968-03-14,11.804,11.804,11.538,11.538,795990
1968-03-15,11.544,11.941,11.544,11.862,1092634
1968-03-18,11.894,12.064,11.894,11.894,820712
1968-03-19,11.894,11.917,11.709,11.709,524072
1968-03-20,11.763,11.862,11.763,11.812,380691
1968-03-21,11.812,11.852,11.682,11.682,430129
1968-03-22,11.682,11.982,11.668,11.787,969033
1968-03-25,11.787,11.862,11.763,11.829,262031
1968-03-26,11.877,11.999,11.877,11.956,360919
1968-03-27,11.982,12.077,11.982,12.04,469684
1968-03-28,12.04,12.176,12.04,12.094,647672
1968-03-29,12.128,12.347,12.128,12.329,983866
1968-04-01,12.596,12.727,12.596,12.7,1087689
1968-04-02,12.7,12.841,12.588,12.783,1329950
1968-04-03,12.783,13.051,12.761,12.866,1616705
1968-04-04,12.857,12.857,12.655,12.841,1072860
1968-04-05,12.841,12.857,12.647,12.684,830602
1968-04-08,12.718,12.943,12.718,12.928,692168
1968-04-10,12.928,13.051,12.904,12.904,949257
1968-04-11,12.904,13.081,12.866,13.066,855319
1968-04-15,13.066,13.081,13.004,13.051,370802
1968-04-16,13.027,13.027,12.928,12.985,400468
1968-04-17,12.977,12.977,12.928,12.943,222482
1968-04-18,12.943,12.968,12.881,12.89,336195
1968-04-19,12.89,12.904,12.813,12.813,326312
1968-04-22,12.813,12.866,12.745,12.805,390577
1968-04-23,13.188,13.188,12.89,13.188,711942
1968-04-24,13.188,13.351,13.132,13.147,726775
1968-04-25,13.147,13.276,13.132,13.211,499348
1968-04-26,13.211,13.334,13.188,13.267,301586
1968-04-29,13.267,13.47,13.267,13.463,444967
1968-04-30,13.495,13.643,13.495,13.643,573509
1968-05-01,13.671,13.826,13.671,13.811,657558
1968-05-02,13.954,14.125,13.954,14.013,761384
1968-05-03,14.013,14.078,13.835,13.85,711942
1968-05-06,13.85,13.91,13.687,13.811,726775
1968-05-07,13.811,13.91,13.795,13.85,484517
1968-05-08,13.85,13.85,13.795,13.835,360919
1968-05-09,13.835,13.85,13.715,13.746,360919
1968-05-10,13.746,13.811,13.626,13.65,464738
1968-05-13,13.634,13.634,13.47,13.495,484517
1968-05-14,13.495,13.559,13.414,13.512,252146
1968-05-15,13.503,13.503,13.414,13.47,479574
1968-05-16,13.47,13.495,13.342,13.342,365860
1968-05-17,13.22,13.22,12.985,13.09,944316
1968-05-20,13.09,13.155,13.042,13.081,479574
1968-05-21,13.081,13.292,13.051,13.292,573509
1968-05-22,13.292,13.47,13.252,13.252,805880
1968-05-23,13.22,13.22,13.108,13.147,618005
1968-05-24,13.267,13.267,13.132,13.267,563622
1968-05-27,13.292,13.438,13.292,13.389,1087689
1968-05-28,13.389,13.512,13.358,13.512,1129716
1968-05-29,13.565,13.926,13.565,13.926,1058026
1968-05-31,14.053,14.379,14.053,14.379,1149493
1968-06-03,14.86,15.106,14.86,15.106,1354669
1968-06-04,15.106,15.106,14.822,14.894,1218706
1968-06-05,14.894,14.921,14.62,14.699,744077
1968-06-06,14.743,14.878,14.743,14.822,795990
1968-06-07,14.822,14.921,14.782,14.903,590812
1968-06-10,14.903,14.967,14.676,14.928,580926
1968-06-11,14.928,14.967,14.86,14.903,482043
1968-06-13,14.903,14.967,14.448,14.499,838016
1968-06-14,14.457,14.457,14.175,14.327,1124771
1968-06-17,14.417,14.417,13.892,13.954,731716
1968-06-18,13.954,14.094,13.91,13.962,845433
1968-06-20,14.16,14.441,14.16,14.441,1062969
1968-06-21,14.441,14.49,14.327,14.425,664974
1968-06-24,14.417,14.417,14.013,14.03,459797
1968-06-25,14.053,14.379,14.053,14.282,640255
1968-06-27,14.344,14.516,14.344,14.516,664974
1968-06-28,14.49,14.49,14.16,14.246,368329
1968-07-01,14.246,14.335,14.03,14.16,444967
1968-07-02,14.16,14.175,14.013,14.175,667445
1968-07-03,14.175,14.417,14.133,14.417,672389
1968-07-08,14.539,14.699,14.539,14.699,835544
1968-07-09,14.69,14.69,14.555,14.62,363386
1968-07-11,14.594,14.594,14.255,14.417,833071
1968-07-12,14.417,14.448,14.175,14.29,531489
1968-07-15,14.298,14.516,14.298,14.379,462269
1968-07-16,14.361,14.361,14.175,14.298,489458
1968-07-18,14.298,14.417,14.2,14.417,526539
1968-07-19,14.214,14.214,13.892,13.892,1080272
1968-07-22,13.892,13.962,13.61,13.769,865211
1968-07-23,13.769,13.85,13.65,13.842,662504
1968-07-25,13.842,13.933,13.457,13.512,761384
1968-07-26,13.512,13.565,13.373,13.373,786104
1968-07-29,13.373,13.373,13.132,13.351,1070388
1968-07-30,13.351,13.715,13.351,13.643,558676
1968-08-01,13.643,13.85,13.536,13.61,927010
1968-08-02,13.552,13.552,13.292,13.536,702053
1968-08-05,13.536,13.552,13.457,13.512,541375
1968-08-06,13.512,13.61,13.503,13.61,519124
1968-08-08,13.61,13.73,13.495,13.536,771271
1968-08-09,13.512,13.512,13.351,13.495,482043
1968-08-12,13.503,13.671,13.503,13.643,615534
1968-08-13,13.643,13.835,13.643,13.826,553733
1968-08-15,13.826,13.884,13.61,13.65,600700
1968-08-16,13.65,13.753,13.552,13.715,432604
1968-08-19,13.73,13.892,13.73,13.892,360919
1968-08-20,13.884,13.884,13.73,13.874,301586
1968-08-22,13.874,13.954,13.65,13.835,400468
1968-08-23,13.835,13.835,13.512,13.626,336195
1968-08-26,13.634,13.715,13.634,13.687,395525
1968-08-27,13.687,13.715,13.512,13.61,301586
1968-08-29,13.61,13.634,13.373,13.61,484517
1968-08-30,13.591,13.591,13.43,13.495,390577
1968-09-03,13.495,13.552,13.373,13.552,266978
1968-09-04,13.574,13.65,13.574,13.65,365860
1968-09-05,13.65,13.753,13.61,13.679,306526
1968-09-06,13.679,13.753,13.61,13.715,422719
1968-09-09,13.715,13.73,13.626,13.634,269454
1968-09-10,13.61,13.61,13.495,13.574,360919
1968-09-12,13.574,13.61,13.478,13.574,580926
1968-09-13,13.583,13.671,13.583,13.591,336195
1968-09-16,13.591,13.591,13.503,13.536,390577
1968-09-17,13.536,13.559,13.503,13.559,437550
1968-09-19,13.559,13.591,13.478,13.52,442493
1968-09-20,13.457,13.457,13.302,13.334,620477
1968-09-23,13.334,13.574,13.292,13.574,758915
1968-09-24,13.574,13.574,13.463,13.574,618005
1968-09-26,13.574,13.574,13.503,13.52,610588
